Name,Total-Rate,Worth-Ratio,Phone,City,Region,Street,Quality-Rate,Service-Rate,Decoration-Rate,free internet,hookah,cigarettes,parking-lot,Pose,Free-Delivery,View,BreakFast,Outdoor,Live-Music,Sum-Of-Featurs,Time-Open,Time-Close
دالاترا,8.3,4,2126650665,تهران,پاسداران," بلوار شهرزاد، خیابان هدایت، پلاک ۸۴(میدان هدایت)",4,4,4,1,0,0,0,1,1,0,0,0,0,3,10:00,23:30
ماندلا (جردن),7.6,4,2188798418,تهران,جردن," نبش فرزان شرقی، پلاک 79",4,3,3,1,0,0,1,1,0,1,0,0,0,4,11:30,23:30
چیمنی (نیاوران),5.8,3,2122396391,تهران,خیابان نیاوران," بعد از سه راه یاسر به سمت تجریش، بعد از خیابان همایون فر ، پلاک ۳۲۴",2,4,3,0,0,0,0,1,0,0,0,0,0,1,9:00,23:30
نسن,9.3,4,2144050408,تهران,اشرفی اصفهانی,"خیابان پیامبرشرقی،بعد از حاجی زاده پلاک ۲۳",4,4,4,1,0,0,0,1,0,0,0,0,0,2,12:00,23:30
سیمونی,7.3,4,2133682245,تهران,پیروزی,"بلوار ابوذر،پل پنجم،خیابان ده حقی،نبش میدان مالک اشتر،جنب کافه فیروزه،پلاک ۴۲۶",3,3,3,1,0,0,0,1,1,1,0,1,0,5,12:00,23:30
آن (میدان ولیعصر),6.2,3,2188852309,تهران,میدان ولیعصر," جنب سینما قدس، انتهای کوچه مینو، ساختمان 105، طبقه همکاف، واحد 3",3,2,3,0,0,0,0,1,0,0,1,0,0,2,8:30,23:30
فلورین (ارگ),7.3,4,2122396758,تهران,میدان تجریش," خیابان سعدآباد روف گاردن مجتمع ارگ تجریش،طبقه4",3,2,2,1,0,1,1,1,0,1,1,1,1,8,9:00,23:30
ایرو,8.1,5,2144249243,تهران,اتوبان شیخ فضل‌الله غرب," بلوار چوبتراش، خیابان شهید علی حسینمردی",4,4,4,1,0,1,0,1,0,0,1,1,0,5,8:00,23:30
لمیز (پاسداران),7.9,4,2122577758,تهران,پاسداران,روبروی بوستان نهم پلاک288,5,4,4,0,0,0,0,1,0,0,0,0,0,1,7:00,23:30
ساکورا (فود مارکت آوا ستنر),8.1,3,2126122426,تهران,خیابان پاسداران," خیابان موحد دانش (اقدسیه)، جنب سفارت چین",5,4,4,0,0,0,1,1,0,0,0,0,0,2,10:00,23:30
فودمارکت آوا سنتر,8.3,4,2126122426,تهران,خیابان پاسداران," خیابان موحد دانش (اقدسیه)، جنب سفارت چین",4,4,4,0,0,0,1,1,0,0,0,0,0,2,10:00,23:30
قصاب (تجریش),6.5,4,2123331111,تهران,میدان تجریش," تقاطع خیابان دربند و فنا خسرو، پلاک۶۷",3,4,2,1,1,0,0,1,0,0,1,0,0,4,11:30,23:30
ملس,5.3,5,2122605068,تهران,شریعتی,"نرسیده یخچال،فود کورت قلهک،غرفه13",5,5,5,0,0,0,0,1,1,0,0,0,0,2,10:30,23:30
چنس,6.8,4,2122931978,تهران,میدان هروی,"خیابان موسوی شرقی،به سمت شمس آباد،جنب بانک رفاه،طبقه اول",4,3,4,0,0,0,0,1,0,0,0,0,0,1,9:00,23:30
بونلی,8.8,4,2144266030,تهران,مرزداران,"بين سپهر وآريا فر،ساختمان ديپلمات",4,5,4,1,0,0,0,1,0,0,0,0,0,2,11:30,23:30
ویش,8.8,4,9201365715,تهران,میدان انقلاب,"خیابان انقلاب،خیابان قدس،نبش خیابان بزرگمهر،حیاط شهرکتاب دانشگاه",4,4,4,1,0,1,0,1,0,0,1,1,1,6,10:00,23:30
رایدر,7.4,5,2186128421,تهران,شهرک غرب,"خیابان مهستان،خیابان ایران زمین، مرکز تجاری مهستان،داخل پاساژ طبقه همکف",4,4,4,1,0,0,0,1,0,0,0,0,0,2,11:30,23:30
کلنل,7.9,4,9197175267,تهران,خیابان شریعتی," نرسیده به پل سید خندان ، کوچه مهاجر",4,4,4,0,0,1,0,1,0,0,1,0,0,3,7:30,23:30
نام (ولی عصر),8.4,4,2188922948,تهران,خیابان ولی‌عصر, بالاتر از چهار‌راه زرتشتنبش ک جاوید پ۱۸۵۷,4,4,4,1,0,0,0,1,1,0,0,0,0,3,7:30,23:30
سینسیر,7.7,5,2122391706,تهران,الهیه,"خیابان آقابزرگی،خیابان صحرا،خیابان پارسا،برج افرا",4,5,4,1,0,0,1,1,0,0,0,0,0,3,11:00,23:30
رئیس (پالادیوم),8.5,4,2122663678,تهران,زعفرانیه,"خیابان مقدس اردبیلی،مرکز خرید پالادیوم،طبقهGB",4,4,4,1,0,0,1,1,0,0,1,0,0,4,8:00,23:30
سان استار,7,3,2122222,تهران,بالاتر از چهار راه پاسداران,نبش بهستان 4 چهارم,4,4,4,0,0,0,0,1,0,0,0,0,0,1,11:00,23:30
بیسترو پاپ,8.7,4,2188917683,تهران,خیابان سمیه," بعد از سپهبد قرنی ، نرسیده به نجات اللهی ، داخل کوچه افشار ، جنب تالار شب طلایی پلاک ۲",4,4,4,0,0,1,0,1,0,0,1,1,1,5,8:00,23:30
ژوان,8.5,4,2186128640,تهران,سعادت آباد," ابتدای بلوار دریا،نرسیده به صرافها جنوبی،پلاک75",4,4,4,0,1,1,1,1,0,0,1,1,0,6,7:30,23:30
کاروتا,9,4,2188095083,تهران,شهرک غرب,"بلواردادمان،بلوار درختی،خیابان سپهرشرقی،پلاک69",4,4,4,1,0,1,0,1,0,1,1,1,1,7,9:00,23:30
بی نام,8.3,4,2144958478,تهران,بزرگراه حکیم غرب," بعد از چهارراه تعاون، کوچه قائم، پلاک ۶",4,4,3,1,1,1,1,1,0,1,1,0,0,7,11:30,23:30
گردو,8.8,4,2177817393,تهران,ابتداي گلبرگ غربي,"خيابان حيدري،پلاك ٩٦",4,4,4,1,1,0,0,1,1,0,0,1,1,6,11:00,23:30
ریور,5.9,3,2126423038,تهران,ميرداماد," ميدان مادر ، خيابان وزيرى پور، پلاك ١٩/١",3,2,2,1,0,1,0,1,0,1,1,0,1,6,8:30,23:30
پرانا,7.3,4,2188699788,تهران,سعادت آباد," بلوار دریا ، مطهری شمالی ، خیابان عباسی اناری شرقی ، نبش کوچه آقایی پور،پلاک 10",4,4,4,1,1,1,0,1,0,0,0,0,0,4,12:00,23:30
کاریز (ترگیل),8.4,4,2122617179,تهران,خيابان شريعتي," خيابان دولت، نبش نعمتي(كيكاووس) ، باغ خانه شاعران ايران",4,3,3,0,0,1,0,1,0,1,1,1,0,5,8:00,23:30
ویوا کافه,6.7,4,2188765858,تهران,سهروردى شمالى," خيابان توپچى، ويواكافه شماره 13",3,3,3,1,0,0,0,1,0,0,0,0,0,2,8:00,23:30
تیوان,7.8,4,2122431889,تهران,زعفرانیه," بین مردانی و ماکویی پور، پلاک ۳۲، طبقه دوم",4,4,4,1,0,1,1,1,1,0,1,1,0,7,9:00,23:30
سینما (موزه سینما),8.1,4,2122756531,تهران,خیابان ولیعصر," بالاتر از زعفرانیه، باغ فردوس، موزه سینمای ایران",4,4,4,1,0,1,0,1,0,0,1,1,0,5,9:00,23:30
آپ آرت مان,8.6,4,2188866722,تهران,خیابان ایرانشهر," خیابان کلانتری، پلاک 48",4,3,4,0,0,1,0,1,0,0,1,0,0,3,8:30,23:30
خروج,7.8,4,2188972972,تهران,بلوار کشاورز," خیابان فلسطین، کوچه حجت‌دوست، پلاک ۳",4,4,4,1,0,1,0,1,0,1,1,0,0,6,8:00,23:30
ریک,7.3,4,2122118102,تهران,سعادت آباد,"ميدان بهرود،كوچه٣٣،روبروي هتل اسپيناس",4,4,4,1,0,1,0,1,0,0,0,0,0,3,10:00,23:30
بارن,8,4,2188341252,تهران,خیابان مطهری," خیابان سهروردی جنوبی، خیابان اورامان، پلاک ۱۳",4,4,3,1,0,0,0,1,0,0,1,0,0,3,7:00,23:30
ری را,8.3,4,2166707646,تهران,خیابان نوفل لوشاتو," بن بست لولاگر، شماره ۵",4,4,3,0,0,0,0,1,0,0,1,0,0,2,9:30,23:30
ویونا پلاس,8.6,4,2143937,تهران,بزرگراه شهید حقانی," خیابان شهیدی، انتهای کوچه کمان، پارک آب و آتش",4,4,4,1,0,0,0,1,0,0,1,1,0,5,8:30,23:30
ملودی,8.2,4,2188743656,تهران,سهروردی شمالی," بعد از مطهری، کوچه باغ",4,4,4,1,0,1,0,1,0,0,1,0,1,5,8:30,23:30
سپنج,8.5,4,2188060975,تهران,یوسف آباد," نبش خیابان 63، پلاک 2/483",4,4,4,1,0,1,0,1,1,0,1,1,0,6,8:00,23:30
آن,7.5,4,2188852309,تهران,میدان ولیعصر," جنب سینما قدس، انتهای کوچه مینو، ساختمان 105، طبقه همکاف، واحد 3",5,4,4,0,0,0,0,1,0,0,1,0,0,2,9:00,23:30
هوکاجی,7.2,4,2122886542,تهران,خيابان پاسداران,"خيابان بوستان دوم،نبش فرخي يزدي،پلاك 28،طبقه اول",4,4,4,1,1,1,0,1,0,0,0,1,0,5,11:30,23:30
کافه کوچه,7.5,4,2188728687,تهران,یوسف آباد,"خیابان بیستون،بین خیابان 16 و 18",4,4,4,1,0,1,0,1,0,0,0,0,0,3,12:00,23:30
پارت کافه,5.6,3,2144971968,تهران,اتوبان ستاري شمال,"بالاتر از حكيم،پاساژ كوروش،طبقه ٥",2,2,2,0,0,0,1,1,0,0,0,0,0,2,10:00,23:30
آندورا,8.8,4,2166950935,تهران,چهارراه ولیعصر," خیابان برادران مظفری شمالی، جنب بازار رضا پلاک77",4,5,4,0,0,1,0,1,0,0,1,0,0,4,10:00,23:30
لئون,7.4,4,2188614999,تهران,بزرگراه کردستان," مجتمع ASP، واحد ۱۹",4,4,3,1,0,1,0,1,1,0,1,0,0,5,7:00,23:30
لانجین (شهرک غرب),7.8,3,2188073283,تهران,شهرک غرب," بلوار دادمان، پلاک 36",3,3,3,0,0,0,0,1,1,0,1,0,0,3,7:30,23:30
لانجین (گاندی),8.2,4,2188877930,تهران,گاندی جنوبی," بین خیابان پانزدهم و هفدهم، پلاک 53",4,4,4,1,0,0,0,1,1,0,0,0,0,3,7:30,23:30
ملو,8.6,3,2188929415,تهران,خیابان ولیعصر,ضلع جنوب شرقی میدان ولیعصر جنب ورودی B پاساژ تجارت ایرانیان,4,2,5,0,0,0,0,1,1,0,0,0,0,2,8:00,22:00
ویونا (بازار قائم),7.3,4,2122721688,تهران,تجریش," بلوار شهرداری،کوچه زعیم ، بازار قائم ، طبقه پنجم ، پلاک 2176",4,4,5,1,0,0,1,1,0,0,1,1,0,5,9:30,22:00
قنادی ناتلی,8.6,3,2187109107,تهران,خیابان سهروردی شمالی," بالاتر از خیابان آپادانا، نبش خیابان توپچی، شماره 655",4,4,4,1,0,0,0,1,0,0,0,0,0,2,9:00,22:00
دو هشت,0,0,9025369618,تهران,انقلاب,"فخررازی،پلاک۳۷",0,0,0,0,0,0,0,1,0,0,0,0,0,1,11:00,22:00
فیشرآباد,0,0,2141969444,تهران,فیشرآباد(قرنی),نبش خسرو(دهقانی‌نیا),0,0,0,0,0,0,0,1,0,0,0,1,0,2,8:30,22:00
روناک گاردن,0,0,9104507000,تهران,نیاوران,"خیابان پور ابتهاج،خیابان خداوردی،کوچه آراسته،پلاک19",0,0,0,0,0,1,0,1,0,0,0,0,0,2,11:00,22:00
فیدار,0,0,2144973007,تهران,آیت اله کاشانی( به سمت صادقیه),"بعد از خروجی ستاری جنوب ، بین ابراهیمی و حسن آباد ،
پلاک ۴۳۰",0,0,0,0,0,0,0,1,0,0,1,0,0,2,8:00,22:00
قهوه روتین,0,0,2126711852,تهران,‎پاسداران, نبش نیستان دوم,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10:00,22:00
کنج,0,0,2188961320,تهران,بلوار کشاورز," خیابان کبکانیان، نبش کوچه ی ۵، پلاک ۱۲",0,0,0,0,0,0,0,1,0,0,0,1,0,2,11:00,22:00
لوترا,0,0,2122043063,تهران,ولیعصر," نرسیده به پارک وینبش کوچه خاکزاد
پلاک ۲۸۴۱",0,0,0,0,0,0,0,1,0,0,0,0,0,1,6:00,22:00
شقایق,0,0,9127230048,تهران,امیر آباد," نبش کوچه ۱۴، مجتمع تجاری احسان، طبقه یک",0,0,0,0,1,0,0,1,0,0,1,0,0,3,11:00,22:00
لوندر (فرشته),0,0,2122394251,تهران,فرشته," خیابان بوسنی هرزگوین، خیابان دکتر حسابی، پلاک ۱۳/۱",0,0,0,0,0,0,0,1,1,0,1,0,0,3,7:30,22:00
لوف باکس,0,0,2122386812,تهران,سعادت آباد," بلوار کوهستان، مرکز تجاری اُپال",0,0,0,0,0,0,1,1,0,0,0,0,0,2,9:00,22:00
حیات هزار افسان,0,0,2166981278,تهران,خیابان فلسطین," خیابان بزرگمهر، خیابان برادران شهید مظفر(صبا)، پلاک ۱۲۵",0,0,0,0,0,0,0,1,0,0,1,1,0,3,10:00,22:00
پرولوگ,0,0,2122549556,تهران,پاسداران,"بوستان دوم،پلاک ۹",0,0,0,0,0,0,0,1,0,0,1,1,0,3,9:00,22:00
لوندر (جردن),0,0,2122414672,تهران,جردن,"نبش دستگردی،پلاک۹۹",0,0,0,0,0,0,0,1,1,0,1,0,0,3,7:30,22:00
عمارت شمسا,0,0,9309909890,تهران,میدان انقلاب,"کارگرشمالی،کوچه ادوارد براون، پلاک 17",0,0,0,0,0,0,0,1,0,0,1,1,0,3,10:00,22:00
کتاب جایی دیگر,0,0,2122603364,تهران,شریعتی,"جنب مترو قلهک،پلاک ۱۵۰۰",0,0,0,0,0,0,0,1,0,0,1,1,0,3,9:00,22:00
خانه نفیسا,0,0,2126767504,تهران,شهرک غرب,"بلوار فرحزادی،نبش خیابان امام صادق،پلاک2",0,0,0,0,0,1,0,1,0,0,1,0,0,3,10:00,22:00
دوبار (پارک پرنس),0,0,2188611766,تهران,ميدان ونک,"‌ خیابان ملاصدرا،‌ خروجی خیابان ملاصدرا به سمت بزرگراه كردستان",0,0,0,0,0,0,0,1,0,0,1,0,0,2,8:00,22:00
دوبار(برج آفتاب),0,0,2188032720,تهران,ولیعصر," خیابان خدامی، خیابان آفتاب، کوچه ماهتاب، حیاط تجاری برج آفتاب",0,0,0,0,0,0,0,1,1,0,1,0,0,3,8:00,22:00
خانه پاپریکا,6.7,5,2188808871,تهران,خیابان انقلاب," خیابان نجات‌اللهی(ویلا)
کوچه محمدی، نبش کوچه افشار، پلاک ۹",4,4,4,0,0,0,0,1,0,0,1,1,0,3,9:00,22:00
نشین,0,0,2166479180,تهران,خیابان انقلاب,"خیابان دانشگاه،خیابان وحید نظری،پلاک٦٨",0,0,0,0,0,1,0,1,1,0,1,0,0,4,10:00,22:00
ایمپرسو,0,0,2122822755,تهران,بالاتر از میدان نیاوران, خیابان جهانشاهی پلاک15,0,0,0,0,0,0,0,1,0,0,0,1,0,2,7:00,22:00
اینجا,7.4,2,2188815025,تهران,کریمخان,"خیابان میرزای شیرازی،شماره‌ ۹۳",4,4,4,0,0,0,0,1,0,0,0,0,0,1,9:00,22:00
الوا,0,0,0,تهران,سید خندان," خیابان جلفا، فرهنگسرای ارسباران، کوچه عقابف پلاک یک",0,0,0,0,0,0,0,1,0,0,0,0,0,1,10:00,22:00
دلواز,0,0,2188574755,تهران,شهرک غرب," فاز 1 خ ایران زمین،مرکزخریدگلستان، حیاط شرقی",0,0,0,0,0,0,0,1,0,0,1,0,0,2,9:00,22:00
تراس ایده,0,0,2188308145,تهران,خیابان کریمخان," خیابان سنایی، کوچه هجدهم، پلاک ۲۶، طبقه دوم‌",0,0,0,1,0,0,0,1,1,0,0,0,0,3,12:00,22:00
عمارت آرنوش,0,0,2188867427,تهران,خیابان کریمخان," بین خیابان ایرانشهر و خردمند جنوبی، خیابان ماهشهر، کوچه ملکیان، پلاک ۱۸",0,0,0,0,0,0,0,1,0,0,0,1,0,2,11:00,22:00
پیراشکی خسروی,8.1,0,2166763759,تهران,خیابان جمهوری," جنب کافه نادری، پلاک688",0,0,0,0,0,0,0,1,0,0,0,0,0,1,8:30,22:00
نارا,0,0,0,تهران,میدان انقلاب," کارگر شمالی، بالاتر از نصرت، پلاک 1531",0,0,0,0,0,0,0,1,1,0,0,0,0,2,10:00,22:00
آروما (شهرک گلستان),0,0,2146087305,تهران,شهرک گلستان," بلوار کوهک، مجتمع تجاری طوبی، طبقه اول ، واحد149",0,0,0,0,0,0,0,1,1,0,0,0,0,2,10:00,22:00
دفراز,3.8,0,2146021440,تهران,شهرک آهن," بلوار کوهک، نسیم 16",0,0,0,0,0,0,0,1,0,0,0,0,0,1,10:00,22:00
هاما,0,0,2146020460,تهران,شهرک گلستان," بلوار امیرکبیر، تقاطع کاج، مجتمع مال مون",0,0,0,0,0,0,0,1,0,0,0,0,0,1,9:00,22:00
بایت,7.5,5,2165013097,تهران,خیابان حبیب اللهی," خیابان قاسمی، پلاک۷۹، جنب جهد دانشگاهی شریف",5,5,5,1,0,0,0,1,0,0,1,0,0,3,9:00,22:00
فراموشی,6.7,3,2188324686,تهران,سهروردی," اورامی، نبش اسلامی",3,3,3,0,0,0,0,1,0,0,0,0,0,1,14:00,22:00
سریزو,6.3,4,2122925762,تهران,شریعتی," روبه رو حسینیه ارشاد، نبش بن بست هدیه",4,4,4,0,0,0,0,1,0,0,1,0,0,2,8:00,22:00
عمارت اطلسی,7.7,5,2166975237,تهران,میدان فلسطین,"خیابان طالقانی غرب،خیابان سرپرست جنوبی،کوچه پارس",4,4,4,1,0,0,0,1,0,0,0,1,0,3,8:00,22:00
بامبو (سعادت آباد),0,0,2122376525,تهران,میدان کاج," مجتمع سروستان، طبقه دوم، واحد ۴۲",0,0,0,1,0,0,0,1,0,0,0,0,0,2,10:00,22:00
سنگلج,0,0,2155693105,تهران,حسن آباد," خیابان وحدت اسلامی، پارک شهر، مرکز پارک",0,0,0,1,0,0,0,1,0,0,0,0,1,3,12:00,22:00
بازدید,5.2,3,2188308371,تهران,خیابان مطهری," خیابان مفتح، کوچه مرزبان‌نامه، خانه شماره ۱۳",3,3,3,0,0,0,0,1,0,0,0,0,0,1,10:00,22:00
تلما,0,0,9300655674,تهران,میدان فردوسی," خیابان ایرانشهر، روبروی اداره پست، پلاک۱۶",0,0,0,0,0,0,0,1,0,0,0,0,0,1,10:00,22:00
قهوه سنتو,7.5,4,9010770548,تهران,خیابان ناصرخسرو," روبروی شمس العماره، پلاک 149",5,3,4,0,0,0,0,1,0,0,0,0,0,1,8:00,22:00
دوناتو (آ.اس.پ),8.1,5,2188058767,تهران,مجتمع آ اس پ,"اس،پ  پلاک ۲۷A",4,4,4,0,0,0,0,1,0,0,0,0,0,1,10:00,22:00
غولی,6.3,2,2188809344,تهران,خیابان انقلاب," بین خیابان استاد نجات‌الهی(ویلا) و حافظ، کوچه پورموسی، پلاک۳",3,2,3,0,0,0,0,1,0,0,0,0,0,1,12:00,22:00
ریواژ,8.2,0,9120325580,تهران,خیابان ستارخان,"قبل از پل یادگار امام،خیابان صحرایی،مرکز خرید پارسیان،طبقه اول نبش راهرو fشمالی",0,0,0,1,0,0,0,1,0,0,0,0,0,2,11:00,22:00
ایبونی,0,0,2122829751,تهران,تقاطع خیابانهای لواسانی و‌اندرزگو," برج کوه نور، داخل پاساژ، واحد13",0,0,0,0,0,1,0,1,0,0,0,0,0,2,9:00,22:00
نون و قهوه,6,3,2122494657,تهران,اقدسیه," اتوبان ارتش، پاساژ پرنیان ، طبقه 2،پلاک 308",3,3,3,1,0,0,0,1,0,0,0,0,0,2,10:00,22:00
بوتیک هتل حنا,8,4,2166757601,تهران,خیابان حافظ," خیابان نوفل لوشاتو ، کوچه لولاگر، پلاک 2",3,4,2,0,0,0,0,1,0,1,1,0,0,3,7:30,22:00
پشت بوم (بلوار کشاورز),6.7,4,2188990319,تهران,بلوار کشاورز," جنب بیمارستان پارس ، مجتمع تجاری  سامان",4,4,4,0,0,0,0,1,0,0,1,0,0,2,9:00,22:00
تز برگر,8.1,5,2133979717,تهران,خیابان جمهوری," خیابان باغ سپهسالار(خیابان صف)، کوچه بخارا،پلاک 2/2",5,5,5,1,0,0,0,1,1,0,0,0,0,3,9:00,22:00
دوناتو,6.2,3,9335220199,تهران,نیاوران خیابان مژده," خیابان میری، خیابان عرفانی، پلاک ۱۷",3,3,3,0,0,0,0,1,1,0,0,0,0,2,10:00,22:00
بامداد,6,4,2166416802,تهران,ولیعصر," پایین تر از چهارراه ولیعصر، پلاک۱۳۸۷",4,4,4,0,0,1,0,1,0,0,1,0,0,3,8:00,22:00
بیسکاتی,7.3,4,2188700161,تهران,خيابان بهشتي,"تقاطع قائم مقام،پلاک 414",4,4,4,0,0,0,0,1,1,0,1,0,0,3,6:30,22:00
اوشن,7.3,4,2188231684,تهران,گیشا," خیابان علیالی غربی، پاساژ ستاره نصر، طبقه اول، پلاک 27",3,4,3,1,0,1,0,1,0,0,1,0,0,4,12:30,22:00
نخلستان,7.6,4,2142887104,تهران,خیابان طالقانی,"روبروی سینما فلسطین،خیابان برادران مظفر شمالی، پلاک 98",4,4,4,1,0,0,0,1,0,0,1,0,1,4,8:00,22:00
